2019-01-22 23:27:22 status unpacked libpng16-16:amd64 1.6.28-1
2019-01-22 23:27:22 status unpacked libpng16-16:amd64 1.6.28-1
2019-01-22 23:27:22 install libfreetype6:amd64 <none> 2.6.3-3.2
2019-01-22 23:27:22 status half-installed libfreetype6:amd64 2.6.3-3.2
2019-01-22 23:27:23 status unpacked libfreetype6:amd64 2.6.3-3.2
2019-01-22 23:27:23 status unpacked libfreetype6:amd64 2.6.3-3.2
2019-01-22 23:27:23 install libfontconfig1:amd64 <none> 2.11.0-6.7+b1
2019-01-22 23:27:23 status half-installed libfontconfig1:amd64 2.11.0-6.7+b1
2019-01-22 23:27:23 status unpacked libfontconfig1:amd64 2.11.0-6.7+b1
2019-01-22 23:27:23 status unpacked libfontconfig1:amd64 2.11.0-6.7+b1
2019-01-22 23:27:23 install libjpeg62-turbo:amd64 <none> 1:1.5.1-2
2019-01-22 23:27:23 status half-installed libjpeg62-turbo:amd64 1:1.5.1-2
2019-01-22 23:27:23 status unpacked libjpeg62-turbo:amd64 1:1.5.1-2
2019-01-22 23:27:23 status unpacked libjpeg62-turbo:amd64 1:1.5.1-2
2019-01-22 23:27:23 install libjbig0:amd64 <none> 2.1-3.1+b2
2019-01-22 23:27:23 status half-installed libjbig0:amd64 2.1-3.1+b2
2019-01-22 23:27:23 status unpacked libjbig0:amd64 2.1-3.1+b2
2019-01-22 23:27:23 status unpacked libjbig0:amd64 2.1-3.1+b2
2019-01-22 23:27:23 install libtiff5:amd64 <none> 4.0.8-2+deb9u4
2019-01-22 23:27:23 status half-installed libtiff5:amd64 4.0.8-2+deb9u4
2019-01-22 23:27:23 status unpacked libtiff5:amd64 4.0.8-2+deb9u4
2019-01-22 23:27:23 status unpacked libtiff5:amd64 4.0.8-2+deb9u4
2019-01-22 23:27:23 install libwebp6:amd64 <none> 0.5.2-1
2019-01-22 23:27:23 status half-installed libwebp6:amd64 0.5.2-1
2019-01-22 23:27:23 status unpacked libwebp6:amd64 0.5.2-1
2019-01-22 23:27:23 status unpacked libwebp6:amd64 0.5.2-1
2019-01-22 23:27:23 install libxdmcp6:amd64 <none> 1:1.1.2-3
2019-01-22 23:27:23 status half-installed libxdmcp6:amd64 1:1.1.2-3
2019-01-22 23:27:23 status unpacked libxdmcp6:amd64 1:1.1.2-3
2019-01-22 23:27:23 status unpacked libxdmcp6:amd64 1:1.1.2-3
2019-01-22 23:27:23 install libxcb1:amd64 <none> 1.12-1
2019-01-22 23:27:23 status half-installed libxcb1:amd64 1.12-1
2019-01-22 23:27:23 status unpacked libxcb1:amd64 1.12-1
2019-01-22 23:27:23 status unpacked libxcb1:amd64 1.12-1
2019-01-22 23:27:23 install libx11-data:all <none> 2:1.6.4-3+deb9u1
2019-01-22 23:27:23 status half-installed libx11-data:all 2:1.6.4-3+deb9u1
2019-01-22 23:27:23 status unpacked libx11-data:all 2:1.6.4-3+deb9u1
2019-01-22 23:27:23 status unpacked libx11-data:all 2:1.6.4-3+deb9u1
2019-01-22 23:27:23 install libx11-6:amd64 <none> 2:1.6.4-3+deb9u1
2019-01-22 23:27:23 status half-installed libx11-6:amd64 2:1.6.4-3+deb9u1
2019-01-22 23:27:23 status unpacked libx11-6:amd64 2:1.6.4-3+deb9u1
2019-01-22 23:27:23 status unpacked libx11-6:amd64 2:1.6.4-3+deb9u1
2019-01-22 23:27:23 install libxpm4:amd64 <none> 1:3.5.12-1
2019-01-22 23:27:23 status half-installed libxpm4:amd64 1:3.5.12-1
2019-01-22 23:27:23 status unpacked libxpm4:amd64 1:3.5.12-1
2019-01-22 23:27:23 status unpacked libxpm4:amd64 1:3.5.12-1
2019-01-22 23:27:23 install libgd3:amd64 <none> 2.2.4-2+deb9u3
2019-01-22 23:27:23 status half-installed libgd3:amd64 2.2.4-2+deb9u3
2019-01-22 23:27:23 status unpacked libgd3:amd64 2.2.4-2+deb9u3
2019-01-22 23:27:23 status unpacked libgd3:amd64 2.2.4-2+deb9u3
2019-01-22 23:27:23 install libgeoip1:amd64 <none> 1.6.9-4
2019-01-22 23:27:23 status half-installed libgeoip1:amd64 1.6.9-4
2019-01-22 23:27:23 status unpacked libgeoip1:amd64 1.6.9-4
2019-01-22 23:27:23 status unpacked libgeoip1:amd64 1.6.9-4
2019-01-22 23:27:23 install libxslt1.1:amd64 <none> 1.1.29-2.1
2019-01-22 23:27:23 status half-installed libxslt1.1:amd64 1.1.29-2.1
2019-01-22 23:27:23 status unpacked libxslt1.1:amd64 1.1.29-2.1
2019-01-22 23:27:23 status unpacked libxslt1.1:amd64 1.1.29-2.1
2019-01-22 23:27:23 install nginx:amd64 <none> 1.15.8-1~stretch
2019-01-22 23:27:23 status half-installed nginx:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 status unpacked nginx:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 status unpacked nginx:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 install nginx-module-geoip:amd64 <none> 1.15.8-1~stretch
2019-01-22 23:27:24 status half-installed nginx-module-geoip:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 status unpacked nginx-module-geoip:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 status unpacked nginx-module-geoip:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 install nginx-module-image-filter:amd64 <none> 1.15.8-1~stretch
2019-01-22 23:27:24 status half-installed nginx-module-image-filter:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 status unpacked nginx-module-image-filter:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 status unpacked nginx-module-image-filter:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 install nginx-module-njs:amd64 <none> 1.15.8.0.2.7-1~stretch
2019-01-22 23:27:24 status half-installed nginx-module-njs:amd64 1.15.8.0.2.7-1~stretch
2019-01-22 23:27:24 status unpacked nginx-module-njs:amd64 1.15.8.0.2.7-1~stretch
2019-01-22 23:27:24 status unpacked nginx-module-njs:amd64 1.15.8.0.2.7-1~stretch
2019-01-22 23:27:24 install nginx-module-xslt:amd64 <none> 1.15.8-1~stretch
2019-01-22 23:27:24 status half-installed nginx-module-xslt:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 status unpacked nginx-module-xslt:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 status unpacked nginx-module-xslt:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 startup packages configure
2019-01-22 23:27:24 configure libncurses5:amd64 6.0+20161126-1+deb9u2 <none>
2019-01-22 23:27:24 status unpacked libncurses5:amd64 6.0+20161126-1+deb9u2
2019-01-22 23:27:24 status half-configured libncurses5:amd64 6.0+20161126-1+deb9u2
2019-01-22 23:27:24 status installed libncurses5:amd64 6.0+20161126-1+deb9u2
2019-01-22 23:27:24 configure libexpat1:amd64 2.2.0-2+deb9u1 <none>
2019-01-22 23:27:24 status unpacked libexpat1:amd64 2.2.0-2+deb9u1
2019-01-22 23:27:24 status half-configured libexpat1:amd64 2.2.0-2+deb9u1
2019-01-22 23:27:24 status installed libexpat1:amd64 2.2.0-2+deb9u1
2019-01-22 23:27:24 configure libjpeg62-turbo:amd64 1:1.5.1-2 <none>
2019-01-22 23:27:24 status unpacked libjpeg62-turbo:amd64 1:1.5.1-2
2019-01-22 23:27:24 status half-configured libjpeg62-turbo:amd64 1:1.5.1-2
2019-01-22 23:27:24 status installed libjpeg62-turbo:amd64 1:1.5.1-2
2019-01-22 23:27:24 configure libpng16-16:amd64 1.6.28-1 <none>
2019-01-22 23:27:24 status unpacked libpng16-16:amd64 1.6.28-1
2019-01-22 23:27:24 status half-configured libpng16-16:amd64 1.6.28-1
2019-01-22 23:27:24 status installed libpng16-16:amd64 1.6.28-1
2019-01-22 23:27:24 configure libjbig0:amd64 2.1-3.1+b2 <none>
2019-01-22 23:27:24 status unpacked libjbig0:amd64 2.1-3.1+b2
2019-01-22 23:27:24 status half-configured libjbig0:amd64 2.1-3.1+b2
2019-01-22 23:27:24 status installed libjbig0:amd64 2.1-3.1+b2
2019-01-22 23:27:24 configure fonts-dejavu-core:all 2.37-1 <none>
2019-01-22 23:27:24 status unpacked fonts-dejavu-core:all 2.37-1
2019-01-22 23:27:24 status unpacked fonts-dejavu-core:all 2.37-1
2019-01-22 23:27:24 status unpacked fonts-dejavu-core:all 2.37-1
2019-01-22 23:27:24 status unpacked fonts-dejavu-core:all 2.37-1
2019-01-22 23:27:24 status unpacked fonts-dejavu-core:all 2.37-1
2019-01-22 23:27:24 status unpacked fonts-dejavu-core:all 2.37-1
2019-01-22 23:27:24 status unpacked fonts-dejavu-core:all 2.37-1
2019-01-22 23:27:24 status unpacked fonts-dejavu-core:all 2.37-1
2019-01-22 23:27:24 status unpacked fonts-dejavu-core:all 2.37-1
2019-01-22 23:27:24 status unpacked fonts-dejavu-core:all 2.37-1
2019-01-22 23:27:24 status unpacked fonts-dejavu-core:all 2.37-1
2019-01-22 23:27:24 status unpacked fonts-dejavu-core:all 2.37-1
2019-01-22 23:27:24 status unpacked fonts-dejavu-core:all 2.37-1
2019-01-22 23:27:24 status half-configured fonts-dejavu-core:all 2.37-1
2019-01-22 23:27:24 status installed fonts-dejavu-core:all 2.37-1
2019-01-22 23:27:24 configure libtiff5:amd64 4.0.8-2+deb9u4 <none>
2019-01-22 23:27:24 status unpacked libtiff5:amd64 4.0.8-2+deb9u4
2019-01-22 23:27:24 status half-configured libtiff5:amd64 4.0.8-2+deb9u4
2019-01-22 23:27:24 status installed libtiff5:amd64 4.0.8-2+deb9u4
2019-01-22 23:27:24 configure gettext-base:amd64 0.19.8.1-2 <none>
2019-01-22 23:27:24 status unpacked gettext-base:amd64 0.19.8.1-2
2019-01-22 23:27:24 status half-configured gettext-base:amd64 0.19.8.1-2
2019-01-22 23:27:24 status installed gettext-base:amd64 0.19.8.1-2
2019-01-22 23:27:24 configure libgeoip1:amd64 1.6.9-4 <none>
2019-01-22 23:27:24 status unpacked libgeoip1:amd64 1.6.9-4
2019-01-22 23:27:24 status half-configured libgeoip1:amd64 1.6.9-4
2019-01-22 23:27:24 status installed libgeoip1:amd64 1.6.9-4
2019-01-22 23:27:24 configure libicu57:amd64 57.1-6+deb9u2 <none>
2019-01-22 23:27:24 status unpacked libicu57:amd64 57.1-6+deb9u2
2019-01-22 23:27:24 status half-configured libicu57:amd64 57.1-6+deb9u2
2019-01-22 23:27:24 status installed libicu57:amd64 57.1-6+deb9u2
2019-01-22 23:27:24 configure libbsd0:amd64 0.8.3-1 <none>
2019-01-22 23:27:24 status unpacked libbsd0:amd64 0.8.3-1
2019-01-22 23:27:24 status half-configured libbsd0:amd64 0.8.3-1
2019-01-22 23:27:24 status installed libbsd0:amd64 0.8.3-1
2019-01-22 23:27:24 configure ucf:all 3.0036 <none>
2019-01-22 23:27:24 status unpacked ucf:all 3.0036
2019-01-22 23:27:24 status unpacked ucf:all 3.0036
2019-01-22 23:27:24 status half-configured ucf:all 3.0036
2019-01-22 23:27:24 status installed ucf:all 3.0036
2019-01-22 23:27:24 configure libxml2:amd64 2.9.4+dfsg1-2.2+deb9u2 <none>
2019-01-22 23:27:24 status unpacked libxml2:amd64 2.9.4+dfsg1-2.2+deb9u2
2019-01-22 23:27:24 status half-configured libxml2:amd64 2.9.4+dfsg1-2.2+deb9u2
2019-01-22 23:27:24 status installed libxml2:amd64 2.9.4+dfsg1-2.2+deb9u2
2019-01-22 23:27:24 configure nginx:amd64 1.15.8-1~stretch <none>
2019-01-22 23:27:24 status unpacked nginx:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 status unpacked nginx:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 status unpacked nginx:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 status unpacked nginx:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 status unpacked nginx:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 status unpacked nginx:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 status unpacked nginx:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 status unpacked nginx:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 status unpacked nginx:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 status unpacked nginx:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 status unpacked nginx:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 status unpacked nginx:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 status unpacked nginx:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 status unpacked nginx:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 status unpacked nginx:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 status half-configured nginx:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 status installed nginx:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 configure libfreetype6:amd64 2.6.3-3.2 <none>
2019-01-22 23:27:24 status unpacked libfreetype6:amd64 2.6.3-3.2
2019-01-22 23:27:24 status half-configured libfreetype6:amd64 2.6.3-3.2
2019-01-22 23:27:24 status installed libfreetype6:amd64 2.6.3-3.2
2019-01-22 23:27:24 configure libxslt1.1:amd64 1.1.29-2.1 <none>
2019-01-22 23:27:24 status unpacked libxslt1.1:amd64 1.1.29-2.1
2019-01-22 23:27:24 status half-configured libxslt1.1:amd64 1.1.29-2.1
2019-01-22 23:27:24 status installed libxslt1.1:amd64 1.1.29-2.1
2019-01-22 23:27:24 trigproc libc-bin:amd64 2.24-11+deb9u3 <none>
2019-01-22 23:27:24 status half-configured libc-bin:amd64 2.24-11+deb9u3
2019-01-22 23:27:24 status installed libc-bin:amd64 2.24-11+deb9u3
2019-01-22 23:27:24 configure nginx-module-xslt:amd64 1.15.8-1~stretch <none>
2019-01-22 23:27:24 status unpacked nginx-module-xslt:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 status half-configured nginx-module-xslt:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 status installed nginx-module-xslt:amd64 1.15.8-1~stretch
2019-01-22 23:27:24 configure libxdmcp6:amd64 1:1.1.2-3 <none>
2019-01-22 23:27:24 status triggers-pending libc-bin:amd64 2.24-11+deb9u3
2019-01-22 23:27:24 status unpacked libxdmcp6:amd64 1:1.1.2-3
2019-01-22 23:27:24 status half-configured libxdmcp6:amd64 1:1.1.2-3
2019-01-22 23:27:24 status installed libxdmcp6:amd64 1:1.1.2-3
2019-01-22 23:27:24 configure libx11-data:all 2:1.6.4-3+deb9u1 <none>
2019-01-22 23:27:24 status unpacked libx11-data:all 2:1.6.4-3+deb9u1
2019-01-22 23:27:24 status half-configured libx11-data:all 2:1.6.4-3+deb9u1
2019-01-22 23:27:24 status installed libx11-data:all 2:1.6.4-3+deb9u1
2019-01-22 23:27:24 configure libxau6:amd64 1:1.0.8-1 <none>
2019-01-22 23:27:24 status unpacked libxau6:amd64 1:1.0.8-1
2019-01-22 23:27:24 status half-configured libxau6:amd64 1:1.0.8-1
2019-01-22 23:27:24 status installed libxau6:amd64 1:1.0.8-1
2019-01-22 23:27:24 configure libwebp6:amd64 0.5.2-1 <none>
2019-01-22 23:27:24 status unpacked libwebp6:amd64 0.5.2-1
2019-01-22 23:27:24 status half-configured libwebp6:amd64 0.5.2-1
2019-01-22 23:27:24 status installed libwebp6:amd64 0.5.2-1
2019-01-22 23:27:24 configure libedit2:amd64 3.1-20160903-3 <none>
2019-01-22 23:27:24 status unpacked libedit2:amd64 3.1-20160903-3
2019-01-22 23:27:24 status half-configured libedit2:amd64 3.1-20160903-3
2019-01-22 23:27:24 status installed libedit2:amd64 3.1-20160903-3
2019-01-22 23:27:24 configure fontconfig-config:all 2.11.0-6.7 <none>
2019-01-22 23:27:24 status unpacked fontconfig-config:all 2.11.0-6.7
2019-01-22 23:27:24 status unpacked fontconfig-config:all 2.11.0-6.7
2019-01-22 23:27:24 status unpacked fontconfig-config:all 2.11.0-6.7
2019-01-22 23:27:24 status half-configured fontconfig-config:all 2.11.0-6.7
2019-01-22 23:27:25 status installed fontconfig-config:all 2.11.0-6.7
2019-01-22 23:27:25 configure nginx-module-njs:amd64 1.15.8.0.2.7-1~stretch <none>
2019-01-22 23:27:25 status unpacked nginx-module-njs:amd64 1.15.8.0.2.7-1~stretch
2019-01-22 23:27:25 status half-configured nginx-module-njs:amd64 1.15.8.0.2.7-1~stretch
2019-01-22 23:27:25 status installed nginx-module-njs:amd64 1.15.8.0.2.7-1~stretch
2019-01-22 23:27:25 configure nginx-module-geoip:amd64 1.15.8-1~stretch <none>
2019-01-22 23:27:25 status unpacked nginx-module-geoip:amd64 1.15.8-1~stretch
2019-01-22 23:27:25 status half-configured nginx-module-geoip:amd64 1.15.8-1~stretch
2019-01-22 23:27:25 status installed nginx-module-geoip:amd64 1.15.8-1~stretch
2019-01-22 23:27:25 configure libxcb1:amd64 1.12-1 <none>
2019-01-22 23:27:25 status unpacked libxcb1:amd64 1.12-1
2019-01-22 23:27:25 status half-configured libxcb1:amd64 1.12-1
2019-01-22 23:27:25 status installed libxcb1:amd64 1.12-1
2019-01-22 23:27:25 configure libfontconfig1:amd64 2.11.0-6.7+b1 <none>
2019-01-22 23:27:25 status unpacked libfontconfig1:amd64 2.11.0-6.7+b1
2019-01-22 23:27:25 status half-configured libfontconfig1:amd64 2.11.0-6.7+b1
2019-01-22 23:27:25 status installed libfontconfig1:amd64 2.11.0-6.7+b1
2019-01-22 23:27:25 configure libx11-6:amd64 2:1.6.4-3+deb9u1 <none>
2019-01-22 23:27:25 status unpacked libx11-6:amd64 2:1.6.4-3+deb9u1
2019-01-22 23:27:25 status half-configured libx11-6:amd64 2:1.6.4-3+deb9u1
2019-01-22 23:27:25 status installed libx11-6:amd64 2:1.6.4-3+deb9u1
2019-01-22 23:27:25 configure libxpm4:amd64 1:3.5.12-1 <none>
2019-01-22 23:27:25 status unpacked libxpm4:amd64 1:3.5.12-1
2019-01-22 23:27:25 status half-configured libxpm4:amd64 1:3.5.12-1
2019-01-22 23:27:25 status installed libxpm4:amd64 1:3.5.12-1
2019-01-22 23:27:25 configure libgd3:amd64 2.2.4-2+deb9u3 <none>
2019-01-22 23:27:25 status unpacked libgd3:amd64 2.2.4-2+deb9u3
2019-01-22 23:27:25 status half-configured libgd3:amd64 2.2.4-2+deb9u3
2019-01-22 23:27:25 status installed libgd3:amd64 2.2.4-2+deb9u3
2019-01-22 23:27:25 configure nginx-module-image-filter:amd64 1.15.8-1~stretch <none>
2019-01-22 23:27:25 status unpacked nginx-module-image-filter:amd64 1.15.8-1~stretch
2019-01-22 23:27:25 status half-configured nginx-module-image-filter:amd64 1.15.8-1~stretch
2019-01-22 23:27:25 status installed nginx-module-image-filter:amd64 1.15.8-1~stretch
2019-01-22 23:27:25 trigproc libc-bin:amd64 2.24-11+deb9u3 <none>
2019-01-22 23:27:25 status half-configured libc-bin:amd64 2.24-11+deb9u3
2019-01-22 23:27:25 status installed libc-bin:amd64 2.24-11+deb9u3
2019-01-22 23:27:26 startup packages remove
2019-01-22 23:27:26 status installed apt-transport-https:amd64 1.4.9
2019-01-22 23:27:26 remove apt-transport-https:amd64 1.4.9 <none>
2019-01-22 23:27:26 status half-configured apt-transport-https:amd64 1.4.9
2019-01-22 23:27:26 status half-installed apt-transport-https:amd64 1.4.9
2019-01-22 23:27:26 status config-files apt-transport-https:amd64 1.4.9
2019-01-22 23:27:26 status config-files apt-transport-https:amd64 1.4.9
2019-01-22 23:27:26 status config-files apt-transport-https:amd64 1.4.9
2019-01-22 23:27:26 status not-installed apt-transport-https:amd64 <none>
2019-01-22 23:27:26 status installed ca-certificates:all 20161130+nmu1+deb9u1
2019-01-22 23:27:26 remove ca-certificates:all 20161130+nmu1+deb9u1 <none>
2019-01-22 23:27:26 status half-configured ca-certificates:all 20161130+nmu1+deb9u1
2019-01-22 23:27:26 status half-installed ca-certificates:all 20161130+nmu1+deb9u1
2019-01-22 23:27:26 status config-files ca-certificates:all 20161130+nmu1+deb9u1
2019-01-22 23:27:26 status config-files ca-certificates:all 20161130+nmu1+deb9u1
2019-01-22 23:27:26 status installed libcurl3-gnutls:amd64 7.52.1-5+deb9u8
2019-01-22 23:27:26 remove libcurl3-gnutls:amd64 7.52.1-5+deb9u8 <none>
2019-01-22 23:27:26 status triggers-pending libc-bin:amd64 2.24-11+deb9u3
2019-01-22 23:27:26 status half-configured libcurl3-gnutls:amd64 7.52.1-5+deb9u8
2019-01-22 23:27:26 status half-installed libcurl3-gnutls:amd64 7.52.1-5+deb9u8
2019-01-22 23:27:26 status config-files libcurl3-gnutls:amd64 7.52.1-5+deb9u8
2019-01-22 23:27:26 status config-files libcurl3-gnutls:amd64 7.52.1-5+deb9u8
2019-01-22 23:27:26 status config-files libcurl3-gnutls:amd64 7.52.1-5+deb9u8
2019-01-22 23:27:26 status not-installed libcurl3-gnutls:amd64 <none>
2019-01-22 23:27:26 status installed librtmp1:amd64 2.4+20151223.gitfa8646d.1-1+b1
2019-01-22 23:27:26 remove librtmp1:amd64 2.4+20151223.gitfa8646d.1-1+b1 <none>
2019-01-22 23:27:26 status half-configured librtmp1:amd64 2.4+20151223.gitfa8646d.1-1+b1
2019-01-22 23:27:26 status half-installed librtmp1:amd64 2.4+20151223.gitfa8646d.1-1+b1
2019-01-22 23:27:26 status config-files librtmp1:amd64 2.4+20151223.gitfa8646d.1-1+b1
2019-01-22 23:27:26 status config-files librtmp1:amd64 2.4+20151223.gitfa8646d.1-1+b1
2019-01-22 23:27:26 status config-files librtmp1:amd64 2.4+20151223.gitfa8646d.1-1+b1
2019-01-22 23:27:26 status not-installed librtmp1:amd64 <none>
2019-01-22 23:27:26 status installed libldap-2.4-2:amd64 2.4.44+dfsg-5+deb9u2
2019-01-22 23:27:26 remove libldap-2.4-2:amd64 2.4.44+dfsg-5+deb9u2 <none>
2019-01-22 23:27:26 status half-configured libldap-2.4-2:amd64 2.4.44+dfsg-5+deb9u2
2019-01-22 23:27:26 status half-installed libldap-2.4-2:amd64 2.4.44+dfsg-5+deb9u2
2019-01-22 23:27:26 status config-files libldap-2.4-2:amd64 2.4.44+dfsg-5+deb9u2
2019-01-22 23:27:26 status config-files libldap-2.4-2:amd64 2.4.44+dfsg-5+deb9u2
2019-01-22 23:27:26 status config-files libldap-2.4-2:amd64 2.4.44+dfsg-5+deb9u2
2019-01-22 23:27:26 status not-installed libldap-2.4-2:amd64 <none>
2019-01-22 23:27:26 status installed libgnutls30:amd64 3.5.8-5+deb9u4
2019-01-22 23:27:26 remove libgnutls30:amd64 3.5.8-5+deb9u4 <none>
2019-01-22 23:27:26 status half-configured libgnutls30:amd64 3.5.8-5+deb9u4
2019-01-22 23:27:26 status half-installed libgnutls30:amd64 3.5.8-5+deb9u4
2019-01-22 23:27:26 status config-files libgnutls30:amd64 3.5.8-5+deb9u4
2019-01-22 23:27:26 status config-files libgnutls30:amd64 3.5.8-5+deb9u4
2019-01-22 23:27:26 status config-files libgnutls30:amd64 3.5.8-5+deb9u4
2019-01-22 23:27:26 status not-installed libgnutls30:amd64 <none>
2019-01-22 23:27:26 status installed libp11-kit0:amd64 0.23.3-2
2019-01-22 23:27:26 remove libp11-kit0:amd64 0.23.3-2 <none>
2019-01-22 23:27:26 status half-configured libp11-kit0:amd64 0.23.3-2
2019-01-22 23:27:26 status half-installed libp11-kit0:amd64 0.23.3-2
2019-01-22 23:27:26 status config-files libp11-kit0:amd64 0.23.3-2
2019-01-22 23:27:26 status config-files libp11-kit0:amd64 0.23.3-2
2019-01-22 23:27:26 status config-files libp11-kit0:amd64 0.23.3-2
2019-01-22 23:27:26 status not-installed libp11-kit0:amd64 <none>
2019-01-22 23:27:26 status installed libffi6:amd64 3.2.1-6
2019-01-22 23:27:26 remove libffi6:amd64 3.2.1-6 <none>
2019-01-22 23:27:26 status half-configured libffi6:amd64 3.2.1-6
2019-01-22 23:27:26 status half-installed libffi6:amd64 3.2.1-6
2019-01-22 23:27:26 status config-files libffi6:amd64 3.2.1-6
2019-01-22 23:27:26 status config-files libffi6:amd64 3.2.1-6
2019-01-22 23:27:26 status config-files libffi6:amd64 3.2.1-6
2019-01-22 23:27:26 status not-installed libffi6:amd64 <none>
2019-01-22 23:27:26 status installed libhogweed4:amd64 3.3-1+b2
2019-01-22 23:27:26 remove libhogweed4:amd64 3.3-1+b2 <none>
2019-01-22 23:27:26 status half-configured libhogweed4:amd64 3.3-1+b2
2019-01-22 23:27:26 status half-installed libhogweed4:amd64 3.3-1+b2
2019-01-22 23:27:26 status config-files libhogweed4:amd64 3.3-1+b2
2019-01-22 23:27:26 status config-files libhogweed4:amd64 3.3-1+b2
2019-01-22 23:27:26 status config-files libhogweed4:amd64 3.3-1+b2
2019-01-22 23:27:26 status not-installed libhogweed4:amd64 <none>
2019-01-22 23:27:26 status installed libgmp10:amd64 2:6.1.2+dfsg-1
2019-01-22 23:27:26 remove libgmp10:amd64 2:6.1.2+dfsg-1 <none>
2019-01-22 23:27:26 status half-configured libgmp10:amd64 2:6.1.2+dfsg-1
2019-01-22 23:27:26 status half-installed libgmp10:amd64 2:6.1.2+dfsg-1
2019-01-22 23:27:26 status config-files libgmp10:amd64 2:6.1.2+dfsg-1
2019-01-22 23:27:26 status config-files libgmp10:amd64 2:6.1.2+dfsg-1
2019-01-22 23:27:26 status config-files libgmp10:amd64 2:6.1.2+dfsg-1
2019-01-22 23:27:26 status not-installed libgmp10:amd64 <none>
2019-01-22 23:27:26 status installed libgssapi-krb5-2:amd64 1.15-1+deb9u1
2019-01-22 23:27:26 remove libgssapi-krb5-2:amd64 1.15-1+deb9u1 <none>
2019-01-22 23:27:26 status half-configured libgssapi-krb5-2:amd64 1.15-1+deb9u1
2019-01-22 23:27:26 status half-installed libgssapi-krb5-2:amd64 1.15-1+deb9u1
2019-01-22 23:27:26 status config-files libgssapi-krb5-2:amd64 1.15-1+deb9u1
2019-01-22 23:27:26 status config-files libgssapi-krb5-2:amd64 1.15-1+deb9u1
2019-01-22 23:27:26 status installed libidn11:amd64 1.33-1
2019-01-22 23:27:26 remove libidn11:amd64 1.33-1 <none>
2019-01-22 23:27:26 status half-configured libidn11:amd64 1.33-1
2019-01-22 23:27:26 status half-installed libidn11:amd64 1.33-1
2019-01-22 23:27:26 status config-files libidn11:amd64 1.33-1
2019-01-22 23:27:26 status config-files libidn11:amd64 1.33-1
2019-01-22 23:27:26 status config-files libidn11:amd64 1.33-1
2019-01-22 23:27:26 status not-installed libidn11:amd64 <none>
2019-01-22 23:27:26 status installed libpsl5:amd64 0.17.0-3
2019-01-22 23:27:26 remove libpsl5:amd64 0.17.0-3 <none>
2019-01-22 23:27:26 status half-configured libpsl5:amd64 0.17.0-3
2019-01-22 23:27:26 status half-installed libpsl5:amd64 0.17.0-3
2019-01-22 23:27:26 status config-files libpsl5:amd64 0.17.0-3
2019-01-22 23:27:26 status config-files libpsl5:amd64 0.17.0-3
2019-01-22 23:27:27 status config-files libpsl5:amd64 0.17.0-3
2019-01-22 23:27:27 status not-installed libpsl5:amd64 <none>
2019-01-22 23:27:27 status installed libidn2-0:amd64 0.16-1+deb9u1
2019-01-22 23:27:27 remove libidn2-0:amd64 0.16-1+deb9u1 <none>
2019-01-22 23:27:27 status half-configured libidn2-0:amd64 0.16-1+deb9u1
2019-01-22 23:27:27 status half-installed libidn2-0:amd64 0.16-1+deb9u1
2019-01-22 23:27:27 status config-files libidn2-0:amd64 0.16-1+deb9u1
2019-01-22 23:27:27 status config-files libidn2-0:amd64 0.16-1+deb9u1
2019-01-22 23:27:27 status config-files libidn2-0:amd64 0.16-1+deb9u1
2019-01-22 23:27:27 status not-installed libidn2-0:amd64 <none>
2019-01-22 23:27:27 status installed libkrb5-3:amd64 1.15-1+deb9u1
2019-01-22 23:27:27 remove libkrb5-3:amd64 1.15-1+deb9u1 <none>
